,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.49,0.25,0.32,0.78,rain,366.0,,0.4131,0.46,rain,1000.7,Leichter Regen möglich,3.73,1582671600,0,16.093,239,13.76,5.49
1,-0.7,0.33,-0.2,0.8,rain,367.1,,0.762,0.58,rain,1000.8,Leichter Regen möglich,2.99,1582675200,0,16.093,257,10.31,4.14
2,-1.7,0.54,-0.77,0.79,rain,367.8,,0.5454,0.55,rain,1000.5,Leichter Regen möglich,2.55,1582678800,0,16.093,259,11.71,4.94
3,-2.95,0.82,-1.54,0.77,rain,368.2,,0.5505,0.49,rain,1000.4,Leichter Regen möglich,2.06,1582682400,0,16.093,255,14.17,6.23
4,-3.97,0.98,-2.4,0.75,snow,370.0,0.4089,0.7912,0.46,snow,1000.4,Schneefall,1.54,1582686000,0,16.093,265,15.85,7.08
5,-4.77,0.93,-3.33,0.73,snow,373.4,0.3746,0.5516,0.4,snow,1000.9,Schneefall,0.95,1582689600,0,16.093,276,15.9,7.18
6,-5.64,0.78,-4.31,0.72,snow,378.0,0.1493,0.179,0.25,snow,1001.5,Leichter Schneefall möglich,0.17,1582693200,0,16.093,243,15.17,6.89
7,-6.15,0.68,-4.91,0.72,partly-cloudy-night,387.0,0.0086,0.0093,0.12,snow,1002.1,Überwiegend bewölkt,-0.48,1582696800,0,16.093,249,13.58,6.18
8,-5.73,0.72,-4.9,0.71,partly-cloudy-day,398.5,0.0092,0.0102,0.11,snow,1002.1,Überwiegend bewölkt,-0.23,1582700400,0,16.093,260,12.77,5.99
9,-4.88,0.8,-4.67,0.69,partly-cloudy-day,412.0,0.0129,0.0155,0.08,snow,1001.8,Überwiegend bewölkt,0.39,1582704000,0,16.093,266,12.01,5.86
10,-4.2,0.87,-4.45,0.67,partly-cloudy-day,421.9,0.0206,0.0273,0.09,snow,1001.7,Überwiegend bewölkt,0.96,1582707600,1,16.093,253,11.7,5.93
11,-3.7,0.88,-4.09,0.66,cloudy,425.0,0.0281,0.0389,0.16,snow,1001.8,Stark bewölkt,1.5,1582711200,1,12.847,167,12.22,6.33
12,-3.94,0.88,-3.8,0.68,cloudy,424.5,0.0561,0.0759,0.24,snow,1002.1,Stark bewölkt,1.52,1582714800,1,7.677,3,13.18,6.93
13,-5.02,0.89,-3.42,0.73,cloudy,408.3,0.0694,0.0825,0.21,snow,1002.9,Stark bewölkt,0.8,1582718400,2,3.516,278,14.25,7.32
14,-5.04,0.92,-3.58,0.72,snow,407.9,0.0738,0.0879,0.27,snow,1003.5,Leichter Schneefall möglich,0.81,1582722000,1,4.776,278,14.11,7.41
15,-5.13,0.96,-4.04,0.71,snow,409.4,0.0955,0.1127,0.27,snow,1004.6,Leichter Schneefall möglich,0.7,1582725600,1,8.178,250,13.58,7.28
16,-5.08,0.99,-4.17,0.7,snow,411.4,0.1419,0.1682,0.27,snow,1005.4,Leichter Schneefall möglich,0.64,1582729200,0,9.805,275,13.1,6.96
17,-5.47,1.0,-3.71,0.75,snow,413.5,0.2537,0.2889,0.28,snow,1006.3,Leichter Schneefall möglich,0.22,1582732800,0,7.07,256,12.89,6.62
18,-5.75,0.99,-2.78,0.82,snow,416.0,0.4745,0.5238,0.32,snow,1007.3,Schneefall,-0.15,1582736400,0,2.543,299,12.75,6.23
19,-5.85,0.98,-2.26,0.87,snow,418.2,0.62,0.6721,0.4,snow,1008.3,Schneefall,-0.39,1582740000,0,0.151,284,12.54,5.8
20,-5.54,0.97,-2.74,0.85,snow,423.2,0.716,0.7578,0.36,snow,1009.5,Schneefall,-0.59,1582743600,0,2.348,322,10.9,4.8
21,-5.37,0.95,-3.29,0.82,cloudy,425.5,0.3518,0.3695,0.25,snow,1010.3,Stark bewölkt,-0.63,1582747200,0,6.572,210,11.24,4.44
22,-5.27,0.93,-3.6,0.81,cloudy,425.5,0.1672,0.1741,0.16,snow,1010.9,Stark bewölkt,-0.67,1582750800,0,9.316,262,11.53,4.22
23,-5.38,0.92,-3.67,0.8,cloudy,422.7,0.0927,0.0956,0.11,snow,1011.3,Stark bewölkt,-0.71,1582754400,0,8.304,293,11.69,4.33
